date,open,high,low,close,volume
2015-08-27,1.131700038909912,1.1367000341415403,1.1204999685287476,1.1267999410629272,22683
2015-08-28,1.125100016593933,1.131100058555603,1.1158000230789185,1.118499994277954,18480
2015-08-31,1.1186000108718872,1.1266000270843506,1.1174999475479126,1.123900055885315,15041
2015-09-01,1.1212999820709229,1.1333999633789062,1.1210999488830566,1.1296000480651855,20259
2015-09-02,1.1311999559402466,1.131500005722046,1.1217999458312988,1.1239999532699585,16516
2015-09-03,1.1226999759674072,1.124500036239624,1.1088000535964966,1.1117000579833984,23372
2015-09-04,1.111899971961975,1.1197999715805054,1.1089999675750732,1.1150000095367432,18254
2015-09-08,1.1157000064849854,1.1229000091552734,1.1123000383377075,1.1186000108718872,17572
2015-09-09,1.1202000379562378,1.1217000484466553,1.1131999492645264,1.1196999549865725,14038
2015-09-10,1.1212999820709229,1.1296000480651855,1.1172000169754028,1.128499984741211,15175
2015-09-11,1.1276999711990356,1.1349999904632568,1.125499963760376,1.1335999965667725,4218
2015-09-14,1.1345000267028809,1.1368999481201172,1.1296000480651855,1.1296000480651855,11228
2015-09-15,1.1330000162124634,1.1347999572753906,1.1275999546051023,1.128999948501587,15661
2015-09-16,1.128600001335144,1.133800029754639,1.1232000589370728,1.1294000148773191,14345
2015-09-17,1.1309000253677368,1.145699977874756,1.1302000284194946,1.1412999629974363,19636
2015-09-18,1.1446000337600708,1.1476000547409058,1.1283999681472778,1.1368000507354736,19782
2015-09-21,1.1308000087738037,1.134600043296814,1.1196999549865725,1.1205999851226809,18263
2015-09-22,1.1203999519348145,1.1224000453948977,1.1128000020980835,1.1146999597549438,17532
2015-09-23,1.114199995994568,1.1229000091552734,1.1119999885559082,1.1222000122070312,20307
2015-09-24,1.1200000047683716,1.131100058555603,1.117900013923645,1.1233999729156494,20630
2015-09-25,1.1195000410079956,1.1226999759674072,1.1130000352859497,1.120300054550171,20754
2015-09-28,1.1211999654769895,1.1262999773025513,1.1159000396728516,1.124400019645691,17601
2015-09-29,1.125300049781799,1.1294000148773191,1.1207000017166138,1.1272000074386597,19128
2015-09-30,1.1262999773025513,1.127400040626526,1.1171000003814695,1.117900013923645,17482
2015-10-01,1.1188000440597534,1.1222000122070312,1.1146999597549438,1.1196000576019287,15115
2015-10-02,1.120100021362305,1.1331000328063965,1.116199970245361,1.1240999698638916,23891
2015-10-05,1.1227999925613403,1.1302000284194946,1.118499994277954,1.1191999912261963,14699
2015-10-06,1.1196000576019287,1.12909996509552,1.118399977684021,1.1283999681472778,15441
2015-10-07,1.128100037574768,1.129699945449829,1.1222000122070312,1.1262999773025513,17085
2015-10-08,1.125,1.1339000463485718,1.1246000528335571,1.1283999681472778,21009
2015-10-09,1.1296000480651855,1.139799952507019,1.1276999711990356,1.1376999616622925,17928
2015-10-12,1.1369999647140503,1.1407999992370603,1.1367000341415403,1.138800024986267,7523
2015-10-13,1.1368999481201172,1.142199993133545,1.1353000402450562,1.1395000219345093,12838
2015-10-14,1.13919997215271,1.149999976158142,1.1390000581741333,1.148900032043457,13623
2015-10-15,1.149500012397766,1.1505000591278076,1.1371999979019165,1.1394000053405762,19957
2015-10-16,1.139299988746643,1.1404999494552612,1.1342999935150146,1.1385999917984009,12300
2015-10-19,1.1370999813079834,1.1389000415802002,1.1313999891281128,1.1335999965667725,12184
2015-10-20,1.1339000463485718,1.1396000385284424,1.1333999633789062,1.134600043296814,11861
2015-10-21,1.135699987411499,1.138700008392334,1.1342999935150146,1.134600043296814,11926
2015-10-22,1.1347999572753906,1.1359000205993652,1.11080002784729,1.1117000579833984,25372
2015-10-23,1.1110999584197998,1.114799976348877,1.1003999710083008,1.101199984550476,18717
2015-10-26,1.1015000343322754,1.107699990272522,1.101199984550476,1.105299949645996,11259
2015-10-27,1.1066999435424805,1.1086000204086304,1.103700041770935,1.1050000190734863,10797
2015-10-28,1.1050000190734863,1.1102999448776243,1.090399980545044,1.09089994430542,18070
2015-10-29,1.0928000211715698,1.0993000268936155,1.0908000469207764,1.098099946975708,14144
2015-10-30,1.0989999771118164,1.1079000234603882,1.097100019454956,1.1009000539779663,18509
2015-11-02,1.1033999919891355,1.1058000326156616,1.100600004196167,1.101699948310852,10162
2015-11-03,1.1021000146865845,1.103600025177002,1.0942000150680542,1.097000002861023,9793
2015-11-04,1.0967999696731567,1.097499966621399,1.0849000215530396,1.08650004863739,12082
2015-11-05,1.0871000289916992,1.090999960899353,1.083899974822998,1.089100003242493,12433
2015-11-06,1.0887000560760498,1.089900016784668,1.0708999633789062,1.0750000476837158,12307
2015-11-09,1.073699951171875,1.0793999433517456,1.072100043296814,1.076200008392334,11483
2015-11-10,1.075899958610535,1.0769000053405762,1.0679999589920044,1.0710999965667725,12947
2015-11-11,1.07260000705719,1.0779000520706177,1.0709999799728394,1.0734000205993652,13055
2015-11-12,1.0757999420166016,1.083400011062622,1.0693999528884888,1.079800009727478,15853
2015-11-13,1.0810999870300293,1.082200050354004,1.0717999935150146,1.0741000175476074,15384
2015-11-16,1.0745999813079834,1.0760999917984009,1.0678000450134275,1.0680999755859375,11775
2015-11-17,1.069000005722046,1.069499969482422,1.0635000467300415,1.0651999711990356,12125
2015-11-18,1.0645999908447266,1.0700000524520874,1.0608999729156494,1.065000057220459,11957
2015-11-19,1.0664000511169434,1.07669997215271,1.0663000345230105,1.0736000537872314,15887
2015-11-20,1.0738999843597412,1.0738999843597412,1.0642000436782837,1.065600037574768,13951
2015-11-23,1.0643999576568604,1.065999984741211,1.059499979019165,1.0627000331878662,13445
2015-11-24,1.0636999607086182,1.0677000284194946,1.062199950218201,1.0658999681472778,13004
2015-11-25,1.064900040626526,1.0693000555038452,1.0568000078201294,1.061900019645691,13624
2015-11-27,1.062199950218201,1.0641000270843506,1.0571000576019287,1.0601999759674072,8940
2015-11-30,1.059499979019165,1.0598000288009644,1.0561000108718872,1.057600021362305,10421
2015-12-01,1.0570000410079956,1.0640000104904177,1.0565999746322632,1.0634000301361084,12203
2015-12-02,1.062800049781799,1.0634000301361084,1.0551999807357788,1.061900019645691,13070
2015-12-03,1.0611000061035156,1.098399996757507,1.0498000383377075,1.0973999500274658,35176
2015-12-04,1.0932999849319458,1.0958000421524048,1.0836999416351318,1.087499976158142,24324
2015-12-07,1.0875999927520752,1.0888999700546265,1.079699993133545,1.0846999883651731,11630
2015-12-08,1.083400011062622,1.090499997138977,1.0830999612808228,1.0888999700546265,11021
2015-12-09,1.089400053024292,1.104300022125244,1.0880999565124512,1.1026999950408936,20084
2015-12-10,1.1018999814987185,1.102300047874451,1.0924999713897705,1.0937000513076782,12673
2015-12-11,1.094099998474121,1.1029000282287598,1.0927000045776367,1.0992000102996826,3188
2015-12-14,1.0973999500274658,1.1019999980926514,1.094499945640564,1.1019999980926514,14125
2015-12-15,1.1024999618530271,1.1088000535964966,1.0932999849319458,1.094599962234497,14611
2015-12-16,1.0954999923706057,1.1039999723434448,1.0915000438690186,1.1008000373840332,17744
2015-12-17,1.0923999547958374,1.0923999547958374,1.082900047302246,1.0829999446868896,18721
2015-12-18,1.0857000350952148,1.090000033378601,1.0829999446868896,1.089100003242493,16859
